CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14331,2011-08-07 13:17:00,124,2,462.66,2,3,2,7,Potential Loyalists
14332,2011-11-17 11:54:00,23,3,840.21,4,3,3,10,Potential Loyalists
14333,2011-10-03 10:38:00,68,1,415.2,3,1,2,6,Potential Loyalists
14334,2011-11-23 10:01:00,17,8,2552.21,4,5,5,14,Champions
14335,2011-11-23 13:41:00,16,2,454.86,4,3,2,9,Potential Loyalists
14336,2011-11-23 11:40:00,17,4,1614.91,4,4,4,12,Loyal Customers
14338,2011-07-01 14:08:00,161,2,588.22,2,3,3,8,Potential Loyalists
14339,2011-04-11 11:06:00,243,1,309.52,1,1,2,4,At Risk
14340,2011-05-05 09:44:00,219,1,134.7,1,1,1,3,At Risk
14341,2011-10-25 15:48:00,45,8,2166.98,3,5,5,13,Champions
14342,2011-11-18 13:21:00,21,4,668.56,4,4,3,11,Loyal Customers
14344,2011-08-04 13:51:00,127,8,889.93,2,5,3,10,Potential Loyalists
14345,2011-11-01 09:51:00,39,1,108.98,3,1,1,5,Potential Loyalists
14346,2011-08-11 09:47:00,121,2,1021.58,2,3,4,9,High Value At Risk
14348,2011-03-24 16:23:00,260,1,409.57,1,1,2,4,At Risk
14349,2011-11-29 15:39:00,10,1,133.5,5,1,1,7,New or Recent Customers
14350,2011-03-10 14:14:00,274,1,282.93,1,1,2,4,At Risk
14351,2011-06-28 11:56:00,165,1,51.0,2,1,1,4,At Risk
14352,2011-07-05 15:41:00,157,4,1078.96,2,4,4,10,High Value At Risk
14353,2011-05-08 16:06:00,215,1,90.6,1,1,1,3,At Risk
14354,2011-12-04 11:32:00,6,2,163.62,5,3,1,9,Potential Loyalists
14355,2010-12-09 12:16:00,366,1,174.4,1,1,1,3,At Risk
14356,2011-09-21 09:18:00,80,2,701.23,2,3,3,8,Potential Loyalists
14357,2011-10-27 16:23:00,43,1,225.12,3,1,1,5,Potential Loyalists
14359,2011-11-20 13:17:00,19,3,912.18,4,3,3,10,Potential Loyalists
14360,2011-11-08 09:12:00,32,4,2118.03,4,4,5,13,Champions
14362,2011-11-17 15:08:00,22,1,151.5,4,1,1,6,New or Recent Customers
14364,2011-08-23 11:01:00,109,8,3717.35,2,5,5,12,High Value At Risk
14367,2011-12-01 13:19:00,8,16,9227.82,5,5,5,15,Champions
14368,2011-01-24 09:52:00,320,1,155.0,1,1,1,3,At Risk
14371,2011-02-17 16:35:00,295,1,100.5,1,1,1,3,At Risk
14373,2010-12-16 15:40:00,358,1,76.55,1,1,1,3,At Risk
14375,2011-06-07 13:44:00,185,1,235.56,1,1,1,3,At Risk
14377,2011-06-01 13:32:00,191,2,617.05,1,3,3,7,Potential Loyalists
14379,2011-10-26 16:43:00,44,2,348.1,3,3,2,8,Potential Loyalists
14381,2011-10-18 17:10:00,52,1,202.68,3,1,1,5,Potential Loyalists
14382,2011-11-13 16:18:00,26,1,615.49,4,1,3,8,New or Recent Customers
14383,2011-11-01 15:53:00,38,3,1247.69,3,3,4,10,Potential Loyalists
14385,2011-11-30 15:36:00,9,3,202.11,5,3,1,9,Potential Loyalists
14386,2011-02-16 09:45:00,297,1,142.4,1,1,1,3,At Risk
14387,2011-11-07 12:29:00,33,3,1727.6,3,3,4,10,Potential Loyalists
14388,2011-11-29 13:32:00,10,8,3212.84,5,5,5,15,Champions
14389,2011-10-05 15:17:00,65,2,1043.46,3,3,4,10,Potential Loyalists
14390,2011-11-29 13:49:00,10,9,4642.57,5,5,5,15,Champions
14393,2011-05-05 18:16:00,218,1,67.95,1,1,1,3,At Risk
14395,2011-12-07 14:34:00,2,9,3479.91,5,5,5,15,Champions
14396,2011-10-05 16:09:00,65,2,487.99,3,3,3,9,Potential Loyalists
14397,2011-12-07 09:22:00,3,19,2612.96,5,5,5,15,Champions
14400,2011-07-13 15:50:00,149,1,574.7,2,1,3,6,At Risk
14401,2011-12-05 13:30:00,4,13,4051.48,5,5,5,15,Champions
14403,2011-08-01 12:57:00,130,4,1475.81,2,4,4,10,High Value At Risk
14404,2011-11-06 12:30:00,34,6,1449.32,3,5,4,12,Potential Loyalists
14406,2011-08-12 16:54:00,119,1,156.75,2,1,1,4,At Risk
14407,2011-08-24 14:02:00,107,6,2157.73,2,5,5,12,High Value At Risk
14408,2011-11-29 11:41:00,11,7,2599.03,5,5,5,15,Champions
14409,2011-09-29 18:18:00,71,6,2059.45,3,5,5,13,Champions
14410,2011-09-08 15:08:00,92,9,1100.27,2,5,4,11,High Value At Risk
14411,2011-02-02 10:56:00,311,1,1063.0,1,1,4,6,High Value At Risk
14412,2011-10-28 10:45:00,43,2,770.03,3,3,3,9,Potential Loyalists
14413,2010-12-12 13:37:00,362,1,121.05,1,1,1,3,At Risk
14414,2011-09-09 12:09:00,92,7,1496.98,2,5,4,11,High Value At Risk
14415,2011-12-08 14:38:00,1,13,5855.57,5,5,5,15,Champions
14416,2011-11-17 15:22:00,22,2,490.22,4,3,3,10,Potential Loyalists
14418,2011-12-06 11:39:00,4,3,1937.25,5,3,4,12,Potential Loyalists
14419,2011-11-29 11:22:00,11,6,1051.79,5,5,4,14,Champions
14420,2011-09-01 18:07:00,99,1,387.52,2,1,2,5,At Risk
14421,2011-10-13 13:24:00,57,2,813.11,3,3,3,9,Potential Loyalists
14422,2011-12-09 11:26:00,1,6,4263.64,5,5,5,15,Champions
14423,2011-05-05 15:12:00,218,1,265.2,1,1,2,4,At Risk
14424,2011-11-22 11:48:00,18,1,322.08,4,1,2,7,New or Recent Customers
14426,2011-11-16 12:25:00,24,10,4481.67,4,5,5,14,Champions
14427,2011-10-20 14:23:00,50,2,363.34,3,3,2,8,Potential Loyalists
14428,2011-12-02 13:17:00,7,5,1224.06,5,4,4,13,Champions
14431,2011-02-10 10:40:00,303,1,470.36,1,1,2,4,At Risk
14432,2011-11-30 08:04:00,10,6,2248.5,5,5,5,15,Champions
14434,2011-11-18 08:56:00,22,6,1372.8,4,5,4,13,Champions
14436,2011-09-02 10:13:00,99,1,89.06,2,1,1,4,At Risk
14437,2010-12-09 09:27:00,366,1,63.0,1,1,1,3,At Risk
14438,2011-02-06 14:56:00,306,1,131.9,1,1,1,3,At Risk
14439,2011-01-24 11:39:00,320,1,2661.24,1,1,5,7,High Value At Risk
14440,2011-12-01 15:42:00,8,5,2357.68,5,4,5,14,Champions
14441,2011-12-09 09:07:00,1,4,1712.89,5,4,4,13,Champions
14442,2011-05-19 11:36:00,205,2,1589.82,1,3,4,8,High Value At Risk
14443,2011-10-17 10:10:00,54,4,1420.2,3,4,4,11,Potential Loyalists
14446,2011-12-09 11:34:00,1,4,1010.35,5,4,4,13,Champions
14447,2011-11-21 08:28:00,19,5,1163.23,4,4,4,12,Loyal Customers
14448,2011-11-30 13:50:00,9,2,375.35,5,3,2,10,Potential Loyalists
14449,2011-11-21 12:06:00,19,4,885.8,4,4,3,11,Loyal Customers
14450,2011-06-12 10:46:00,181,3,483.25,1,3,2,6,Potential Loyalists
14451,2011-10-10 13:38:00,60,2,643.9,3,3,3,9,Potential Loyalists
14452,2011-11-29 12:06:00,11,2,259.05,5,3,2,10,Potential Loyalists
14453,2011-06-02 14:15:00,190,1,119.93,1,1,1,3,At Risk
14456,2011-12-04 13:59:00,5,9,3017.28,5,5,5,15,Champions
14457,2011-02-02 09:39:00,311,1,113.64,1,1,1,3,At Risk
14459,2011-07-07 13:35:00,155,1,1837.92,2,1,4,7,High Value At Risk
14460,2011-08-21 14:19:00,110,3,434.34,2,3,2,7,Potential Loyalists
14461,2011-07-14 17:11:00,148,3,2103.06,2,3,5,10,High Value At Risk
14462,2011-10-04 15:55:00,66,11,1980.57,3,5,4,12,Potential Loyalists
14463,2011-09-02 15:20:00,98,3,529.62,2,3,3,8,Potential Loyalists
14465,2011-04-07 12:38:00,247,3,1038.44,1,3,4,8,High Value At Risk
14466,2011-11-10 14:07:00,29,7,2272.4,4,5,5,14,Champions
14467,2011-11-22 12:48:00,18,4,596.26,4,4,3,11,Loyal Customers
14470,2011-11-28 10:31:00,12,2,461.19,5,3,2,10,Potential Loyalists
14472,2011-08-28 11:01:00,104,8,1852.67,2,5,4,11,High Value At Risk
14473,2011-09-26 15:10:00,74,2,234.34,2,3,1,6,Potential Loyalists
14474,2011-10-24 13:26:00,46,1,547.66,3,1,3,7,Potential Loyalists
14475,2011-09-29 10:46:00,72,3,925.85,2,3,3,8,Potential Loyalists
14476,2011-03-27 15:39:00,257,1,193.0,1,1,1,3,At Risk
14477,2011-11-20 11:11:00,20,4,1309.6,4,4,4,12,Loyal Customers
14479,2011-03-31 09:07:00,254,2,316.25,1,3,2,6,Potential Loyalists
14480,2011-11-28 16:35:00,11,1,279.05,5,1,2,8,New or Recent Customers
14481,2011-06-28 10:38:00,165,2,636.51,2,3,3,8,Potential Loyalists
14482,2011-11-21 13:14:00,18,6,2022.81,4,5,4,13,Champions
14483,2011-03-03 10:26:00,282,1,137.1,1,1,1,3,At Risk
14484,2011-10-20 14:11:00,50,1,321.92,3,1,2,6,Potential Loyalists
14485,2011-11-01 12:25:00,39,1,162.8,3,1,1,5,Potential Loyalists
14487,2011-11-13 12:17:00,27,6,1165.48,4,5,4,13,Champions
14488,2011-10-03 09:30:00,68,1,1064.28,3,1,4,8,Potential Loyalists
14489,2011-05-16 14:51:00,207,1,463.38,1,1,2,4,At Risk
14491,2011-06-17 15:22:00,175,2,340.93,2,3,2,7,Potential Loyalists
14493,2011-12-02 16:14:00,7,5,2383.24,5,4,5,14,Champions
14494,2011-11-14 09:21:00,26,1,139.56,4,1,1,6,New or Recent Customers
14495,2011-10-20 12:28:00,51,2,123.8,3,3,1,7,Potential Loyalists
14496,2011-02-01 09:01:00,312,2,538.81,1,3,3,7,Potential Loyalists
14497,2011-02-03 17:01:00,309,1,475.37,1,1,2,4,At Risk
14498,2011-10-28 12:09:00,43,5,1957.32,3,4,4,11,Potential Loyalists
14499,2011-11-13 13:01:00,26,3,808.44,4,3,3,10,Potential Loyalists
14500,2011-09-12 16:45:00,88,3,356.85,2,3,2,7,Potential Loyalists
14501,2011-06-09 12:02:00,184,2,251.21,1,3,2,6,Potential Loyalists
14502,2011-11-20 11:50:00,20,11,2429.83,4,5,5,14,Champions
14503,2011-12-06 13:30:00,3,6,3543.26,5,5,5,15,Champions
14504,2011-10-23 16:00:00,47,4,673.26,3,4,3,10,Potential Loyalists
14505,2011-11-22 15:45:00,17,8,5859.43,4,5,5,14,Champions
14506,2011-11-22 13:02:00,17,5,1960.65,4,4,4,12,Loyal Customers
14507,2011-11-16 12:21:00,24,6,1367.88,4,5,4,13,Champions
14508,2011-11-17 19:48:00,22,2,268.05,4,3,2,9,Potential Loyalists
14511,2011-11-28 17:05:00,11,5,1314.81,5,4,4,13,Champions
14512,2011-06-05 12:39:00,188,2,275.28,1,3,2,6,Potential Loyalists
14513,2011-08-31 11:25:00,101,3,455.59,2,3,2,7,Potential Loyalists
14514,2011-10-09 16:05:00,61,3,990.2,3,3,4,10,Potential Loyalists
14515,2011-11-22 11:37:00,18,6,2076.89,4,5,5,14,Champions
14517,2011-11-06 14:20:00,33,2,330.45,3,3,2,8,Potential Loyalists
14518,2011-10-06 14:43:00,64,1,174.37,3,1,1,5,Potential Loyalists
14520,2011-12-08 09:46:00,2,2,270.6,5,3,2,10,Potential Loyalists
14522,2011-11-15 13:24:00,24,4,974.54,4,4,4,12,Loyal Customers
14523,2011-08-23 13:13:00,108,1,241.09,2,1,1,4,At Risk
14524,2011-11-08 12:29:00,32,9,1843.83,4,5,4,13,Champions
14525,2011-11-20 11:37:00,20,9,4215.9,4,5,5,14,Champions
14527,2011-12-07 12:19:00,3,55,8507.13,5,5,5,15,Champions
14528,2011-11-02 17:09:00,37,1,364.22,3,1,2,6,Potential Loyalists
14529,2011-10-10 15:27:00,60,3,578.61,3,3,3,9,Potential Loyalists
14530,2011-11-14 10:38:00,26,6,2862.11,4,5,5,14,Champions
14532,2011-04-17 13:05:00,236,4,932.85,1,4,3,8,Potential Loyalists
14533,2011-11-15 12:05:00,25,7,1949.72,4,5,4,13,Champions
14534,2011-12-07 12:19:00,3,18,4397.3,5,5,5,15,Champions
14535,2011-10-10 15:39:00,60,3,2854.84,3,3,5,11,Potential Loyalists
14536,2011-03-25 12:21:00,260,1,170.95,1,1,1,3,At Risk
14537,2011-10-13 10:54:00,58,1,355.56,3,1,2,6,Potential Loyalists
14538,2011-10-06 10:31:00,65,2,388.25,3,3,2,8,Potential Loyalists
14539,2011-11-24 09:50:00,16,2,537.48,4,3,3,10,Potential Loyalists
14540,2011-11-30 10:15:00,10,3,952.66,5,3,4,12,Potential Loyalists
14541,2011-10-12 10:08:00,59,8,1453.35,3,5,4,12,Potential Loyalists
14542,2011-06-07 08:19:00,186,1,103.25,1,1,1,3,At Risk
14543,2011-11-11 12:45:00,29,16,3599.73,4,5,5,14,Champions
14544,2011-11-15 15:06:00,24,2,2004.3,4,3,4,11,Potential Loyalists
14546,2011-12-04 13:00:00,5,5,2573.93,5,4,5,14,Champions
14547,2011-12-06 11:06:00,4,8,3974.75,5,5,5,15,Champions
14548,2011-07-12 12:19:00,151,2,652.8,2,3,3,8,Potential Loyalists
14549,2011-02-01 13:47:00,311,1,289.24,1,1,2,4,At Risk
14550,2011-11-29 12:12:00,11,2,757.37,5,3,3,11,Potential Loyalists
14551,2011-11-21 13:36:00,18,2,186.23,4,3,1,8,Potential Loyalists
14552,2011-07-11 12:49:00,152,1,164.22,2,1,1,4,At Risk
14553,2011-11-20 13:20:00,19,5,859.27,4,4,3,11,Loyal Customers
14554,2011-11-29 16:44:00,10,4,2279.49,5,4,5,14,Champions
14555,2011-10-13 16:24:00,57,2,312.54,3,3,2,8,Potential Loyalists
14557,2011-09-15 15:48:00,85,1,788.38,2,1,3,6,At Risk
14560,2011-12-02 15:22:00,7,22,2237.77,5,5,5,15,Champions
14561,2011-09-25 12:39:00,76,3,1080.76,2,3,4,9,High Value At Risk
14562,2011-12-06 11:05:00,4,18,5006.77,5,5,5,15,Champions
14565,2011-09-05 09:07:00,96,4,3099.12,2,4,5,11,High Value At Risk
14566,2011-08-21 11:05:00,111,1,1432.0,2,1,4,7,High Value At Risk
14567,2011-10-14 10:21:00,57,2,1530.36,3,3,4,10,Potential Loyalists
14569,2011-12-08 14:58:00,1,1,227.39,5,1,1,7,New or Recent Customers
14570,2011-03-04 10:58:00,281,2,218.06,1,3,1,5,Potential Loyalists
14572,2011-12-06 14:40:00,3,7,2804.54,5,5,5,15,Champions
14573,2011-06-13 11:15:00,180,9,1639.82,1,5,4,10,High Value At Risk
14576,2010-12-02 17:51:00,372,1,35.4,1,1,1,3,At Risk
14577,2011-11-27 12:47:00,13,4,859.71,5,4,3,12,Loyal Customers
14578,2011-12-06 17:18:00,3,1,168.63,5,1,1,7,New or Recent Customers
14581,2011-11-23 12:39:00,17,1,138.6,4,1,1,6,New or Recent Customers
14582,2011-10-30 11:56:00,41,1,114.11,3,1,1,5,Potential Loyalists
14583,2011-12-04 12:32:00,6,5,986.96,5,4,4,13,Champions
14584,2011-06-23 18:33:00,169,4,1033.06,2,4,4,10,High Value At Risk
14585,2011-10-20 14:33:00,50,1,157.05,3,1,1,5,Potential Loyalists
14586,2011-03-08 10:04:00,277,1,237.36,1,1,1,3,At Risk
14587,2011-11-21 11:34:00,19,9,1580.29,4,5,4,13,Champions
14589,2010-12-03 11:42:00,372,1,39.75,1,1,1,3,At Risk
14591,2011-11-24 13:57:00,15,4,1320.21,4,4,4,12,Loyal Customers
14592,2011-11-04 16:35:00,35,3,557.94,3,3,3,9,Potential Loyalists
14593,2011-11-18 12:48:00,22,3,617.15,4,3,3,10,Potential Loyalists
14594,2011-12-02 13:28:00,7,2,363.33,5,3,2,10,Potential Loyalists
14595,2011-11-20 12:12:00,20,6,1740.6,4,5,4,13,Champions
14597,2011-11-28 13:13:00,11,2,866.24,5,3,3,11,Potential Loyalists
14598,2011-10-26 13:19:00,44,1,221.97,3,1,1,5,Potential Loyalists
14600,2011-02-07 09:48:00,306,1,393.33,1,1,2,4,At Risk
14601,2011-11-29 09:48:00,11,1,213.96,5,1,1,7,New or Recent Customers
14603,2011-03-10 10:27:00,275,1,660.0,1,1,3,5,At Risk
14606,2011-12-08 19:28:00,1,93,12076.15,5,5,5,15,Champions
14607,2011-11-24 10:35:00,16,14,16209.5,4,5,5,14,Champions
14608,2011-12-05 16:52:00,4,4,1785.15,5,4,4,13,Champions
14609,2011-09-28 12:54:00,72,4,601.56,2,4,3,9,Potential Loyalists
14616,2011-04-11 09:54:00,243,3,406.08,1,3,2,6,Potential Loyalists
14618,2011-11-30 13:45:00,9,3,553.44,5,3,3,11,Potential Loyalists
14619,2011-04-08 07:37:00,246,1,394.44,1,1,2,4,At Risk
14620,2011-05-18 11:58:00,206,2,412.78,1,3,2,6,Potential Loyalists
14621,2011-12-08 16:22:00,1,5,1788.36,5,4,4,13,Champions
14622,2011-06-08 12:42:00,185,1,320.58,1,1,2,4,At Risk
14623,2011-11-07 13:56:00,32,5,886.7,4,4,3,11,Loyal Customers
14624,2011-10-13 13:44:00,57,2,225.85,3,3,1,7,Potential Loyalists
14625,2011-05-27 15:32:00,196,2,899.63,1,3,3,7,Potential Loyalists
14626,2011-11-16 10:37:00,24,4,2791.27,4,4,5,13,Champions
14628,2011-09-09 14:58:00,91,2,671.96,2,3,3,8,Potential Loyalists
14629,2011-12-05 16:55:00,4,2,955.26,5,3,4,12,Potential Loyalists
14631,2011-10-20 11:17:00,51,3,1006.98,3,3,4,10,Potential Loyalists
14632,2011-03-22 08:49:00,263,1,114.56,1,1,1,3,At Risk
14633,2011-03-18 17:07:00,266,1,344.9,1,1,2,4,At Risk
14636,2011-11-03 16:12:00,36,2,609.85,3,3,3,9,Potential Loyalists
14638,2011-10-20 10:10:00,51,1,443.6,3,1,2,6,Potential Loyalists
14639,2011-10-18 15:06:00,52,6,2984.49,3,5,5,13,Champions
14640,2011-11-15 13:07:00,24,6,2107.38,4,5,5,14,Champions
14641,2011-11-18 10:42:00,22,1,110.46,4,1,1,6,New or Recent Customers
14642,2011-10-12 11:08:00,59,1,96.12,3,1,1,5,Potential Loyalists
14643,2011-06-22 14:41:00,170,2,693.81,2,3,3,8,Potential Loyalists
14644,2011-10-03 08:30:00,68,2,830.76,3,3,3,9,Potential Loyalists
14645,2011-07-06 09:15:00,157,2,597.09,2,3,3,8,Potential Loyalists
14646,2011-12-08 12:12:00,2,73,280206.02,5,5,5,15,Champions
14647,2011-05-22 13:40:00,201,1,236.04,1,1,1,3,At Risk
14649,2011-12-05 12:30:00,5,4,1402.59,5,4,4,13,Champions
14651,2011-10-03 15:52:00,67,2,653.75,3,3,3,9,Potential Loyalists
14652,2011-09-23 14:21:00,77,1,114.18,2,1,1,4,At Risk
14653,2011-12-08 13:45:00,1,7,1926.65,5,5,4,14,Champions
14655,2011-12-01 16:28:00,8,4,1932.23,5,4,4,13,Champions
14656,2011-06-23 13:51:00,169,2,291.05,2,3,2,7,Potential Loyalists
14657,2011-11-22 12:47:00,18,4,848.22,4,4,3,11,Loyal Customers
14658,2011-12-04 15:35:00,5,2,247.15,5,3,1,9,Potential Loyalists
14659,2011-12-01 12:17:00,9,9,2529.93,5,5,5,15,Champions
14660,2011-09-14 11:34:00,87,2,285.74,2,3,2,7,Potential Loyalists
14661,2011-11-13 11:51:00,27,1,107.95,4,1,1,6,New or Recent Customers
14662,2011-11-11 12:13:00,29,4,741.37,4,4,3,11,Loyal Customers
14664,2011-11-20 10:59:00,20,2,636.24,4,3,3,10,Potential Loyalists
14665,2011-10-10 09:14:00,61,5,1835.7,3,4,4,11,Potential Loyalists
14666,2011-11-15 12:57:00,24,1,195.25,4,1,1,6,New or Recent Customers
14667,2011-11-29 11:30:00,11,25,9175.04,5,5,5,15,Champions
14669,2011-04-12 11:43:00,242,3,1259.24,1,3,4,8,High Value At Risk
14670,2011-03-04 14:13:00,280,2,392.86,1,3,2,6,Potential Loyalists
14672,2011-04-19 10:19:00,235,2,765.55,1,3,3,7,Potential Loyalists
14673,2011-12-06 14:31:00,3,5,1736.4,5,4,4,13,Champions
14675,2011-11-23 12:58:00,16,1,596.36,4,1,3,8,New or Recent Customers
14676,2011-11-08 13:29:00,31,6,2548.24,4,5,5,14,Champions
14680,2011-11-14 16:59:00,25,16,28754.11,4,5,5,14,Champions
14681,2011-09-29 15:52:00,71,3,498.95,3,3,3,9,Potential Loyalists
14682,2011-06-05 12:12:00,188,2,52.0,1,3,1,5,Potential Loyalists
14684,2011-11-14 11:33:00,26,5,1201.51,4,4,4,12,Loyal Customers
14687,2011-08-25 11:59:00,107,1,628.38,2,1,3,6,At Risk
14688,2011-12-02 12:26:00,8,21,5579.1,5,5,5,15,Champions
14689,2011-05-15 11:22:00,209,1,112.8,1,1,1,3,At Risk
14690,2011-10-26 15:39:00,44,2,355.05,3,3,2,8,Potential Loyalists
14691,2011-11-09 12:30:00,31,5,2114.33,4,4,5,13,Champions
14692,2011-07-25 15:08:00,137,4,591.55,2,4,3,9,Potential Loyalists
14693,2011-03-20 12:50:00,265,1,172.9,1,1,1,3,At Risk
14696,2011-12-05 13:43:00,4,7,2078.95,5,5,5,15,Champions
14697,2011-05-05 15:39:00,218,2,188.61,1,3,1,5,Potential Loyalists
14698,2011-12-08 12:26:00,2,5,1217.27,5,4,4,13,Champions
14699,2011-05-09 14:54:00,214,1,109.13,1,1,1,3,At Risk
14700,2011-11-07 14:40:00,32,3,2195.1,4,3,5,12,Potential Loyalists
14701,2011-11-29 12:38:00,11,9,2526.09,5,5,5,15,Champions
14702,2011-12-08 19:29:00,1,17,3251.79,5,5,5,15,Champions
14703,2011-11-25 09:23:00,15,1,318.17,4,1,2,7,New or Recent Customers
14704,2011-11-28 12:51:00,11,9,1493.96,5,5,4,14,Champions
14705,2011-05-25 12:39:00,199,1,179.0,1,1,1,3,At Risk
14708,2011-12-07 08:21:00,3,3,1126.37,5,3,4,12,Potential Loyalists
14709,2011-11-24 15:41:00,15,13,4921.04,4,5,5,14,Champions
14710,2011-11-25 14:53:00,14,4,599.48,4,4,3,11,Loyal Customers
14711,2011-11-29 14:58:00,10,11,2839.62,5,5,5,15,Champions
14712,2011-11-10 12:59:00,29,3,917.07,4,3,3,10,Potential Loyalists
14713,2011-11-30 16:26:00,9,11,2662.2,5,5,5,15,Champions
14714,2011-11-15 13:07:00,24,1,160.19,4,1,1,6,New or Recent Customers
14715,2011-11-15 12:10:00,25,4,867.38,4,4,3,11,Loyal Customers
14716,2011-10-27 17:29:00,43,2,307.51,3,3,2,8,Potential Loyalists
14719,2011-12-08 12:43:00,2,5,1581.84,5,4,4,13,Champions
14720,2011-12-04 12:02:00,6,3,663.81,5,3,3,11,Potential Loyalists
14722,2011-07-15 14:58:00,147,1,180.42,2,1,1,4,At Risk
14723,2011-11-29 15:23:00,10,6,1122.36,5,5,4,14,Champions
14725,2011-11-15 12:42:00,25,1,655.58,4,1,3,8,New or Recent Customers
14727,2011-03-10 14:45:00,274,1,268.58,1,1,2,4,At Risk
14729,2010-12-01 12:43:00,374,1,313.49,1,1,2,4,At Risk
14730,2011-12-08 14:39:00,1,8,1897.57,5,5,4,14,Champions
14731,2011-10-23 15:54:00,47,3,380.02,3,3,2,8,Potential Loyalists
14732,2011-12-01 14:34:00,8,8,2702.49,5,5,5,15,Champions
14733,2011-11-23 15:39:00,16,12,9585.91,4,5,5,14,Champions
14735,2011-12-06 12:09:00,4,32,6065.69,5,5,5,15,Champions
14737,2011-12-06 10:16:00,4,3,1164.55,5,3,4,12,Potential Loyalists
14738,2011-10-28 08:56:00,43,7,1314.45,3,5,4,12,Potential Loyalists
14739,2011-12-05 16:54:00,4,7,3902.28,5,5,5,15,Champions
14740,2011-05-26 18:17:00,197,3,1448.21,1,3,4,8,High Value At Risk
14741,2011-11-28 08:48:00,12,6,1400.34,5,5,4,14,Champions
14744,2011-11-23 12:51:00,16,7,1099.98,4,5,4,13,Champions
14745,2011-08-19 10:05:00,113,5,1220.26,2,4,4,10,High Value At Risk
14747,2011-04-04 14:09:00,249,1,328.2,1,1,2,4,At Risk
14748,2011-11-10 18:33:00,29,5,1415.75,4,4,4,12,Loyal Customers
14752,2011-10-27 11:55:00,44,1,389.64,3,1,2,6,Potential Loyalists
14753,2011-09-13 14:50:00,87,1,563.15,2,1,3,6,At Risk
14754,2011-10-26 12:01:00,45,2,638.05,3,3,3,9,Potential Loyalists
14755,2011-11-30 11:24:00,10,11,5010.28,5,5,5,15,Champions
14756,2011-11-24 18:13:00,15,1,738.96,4,1,3,8,New or Recent Customers
14757,2011-09-25 14:36:00,75,1,420.5,2,1,2,5,At Risk
14758,2011-07-18 08:21:00,145,4,1484.06,2,4,4,10,High Value At Risk
14759,2011-12-05 12:03:00,5,3,1625.97,5,3,4,12,Potential Loyalists
14760,2011-02-15 16:27:00,297,1,89.2,1,1,1,3,At Risk
14761,2011-10-12 12:10:00,59,2,255.9,3,3,2,8,Potential Loyalists
14762,2011-03-21 08:20:00,264,1,300.52,1,1,2,4,At Risk
14764,2011-10-24 11:54:00,47,1,278.3,3,1,2,6,Potential Loyalists
14765,2011-11-10 19:53:00,29,3,254.11,4,3,2,9,Potential Loyalists
14766,2011-12-01 16:05:00,8,6,2473.37,5,5,5,15,Champions
14768,2011-11-22 12:54:00,17,2,192.6,4,3,1,8,Potential Loyalists
14769,2011-12-07 10:24:00,3,8,10416.98,5,5,5,15,Champions
14770,2011-04-21 14:21:00,232,2,876.42,1,3,3,7,Potential Loyalists
14772,2011-08-19 15:04:00,112,1,139.26,2,1,1,4,At Risk
14775,2011-10-12 15:27:00,58,3,1011.9,3,3,4,10,Potential Loyalists
14776,2011-10-19 15:34:00,51,11,2538.3,3,5,5,13,Champions
14778,2011-08-04 15:23:00,127,2,730.86,2,3,3,8,Potential Loyalists
14779,2011-03-04 12:42:00,281,3,386.15,1,3,2,6,Potential Loyalists
14780,2011-10-16 12:46:00,55,2,447.68,3,3,2,8,Potential Loyalists
14782,2011-01-24 11:12:00,320,1,200.1,1,1,1,3,At Risk
14784,2011-11-13 13:30:00,26,2,289.99,4,3,2,9,Potential Loyalists
14785,2011-11-29 13:21:00,10,2,77.4,5,3,1,9,Potential Loyalists
14788,2011-12-02 17:06:00,7,2,679.44,5,3,3,11,Potential Loyalists
14789,2011-11-11 08:59:00,29,1,197.64,4,1,1,6,New or Recent Customers
14790,2011-11-23 09:28:00,17,4,745.06,4,4,3,11,Loyal Customers
14792,2011-10-07 09:19:00,64,1,6.2,3,1,1,5,Potential Loyalists
14793,2011-11-18 14:50:00,21,1,228.99,4,1,1,6,New or Recent Customers
14794,2011-12-07 10:11:00,3,7,1319.91,5,5,4,14,Champions
14795,2011-06-26 13:04:00,166,1,131.45,2,1,1,4,At Risk
14796,2011-12-08 15:31:00,1,17,7975.49,5,5,5,15,Champions
14798,2011-10-18 10:58:00,53,3,173.74,3,3,1,7,Potential Loyalists
14799,2011-10-19 16:16:00,51,1,157.7,3,1,1,5,Potential Loyalists
14800,2011-10-23 12:46:00,48,12,4331.79,3,5,5,13,Champions
14801,2011-10-09 15:24:00,61,1,189.34,3,1,1,5,Potential Loyalists
14803,2011-06-30 13:58:00,162,3,845.55,2,3,3,8,Potential Loyalists
14804,2011-12-01 11:20:00,9,1,353.27,5,1,2,8,New or Recent Customers
14805,2011-11-24 16:20:00,15,4,546.4,4,4,3,11,Loyal Customers
14806,2011-09-25 15:32:00,75,1,193.39,2,1,1,4,At Risk
14808,2011-10-31 12:21:00,40,8,2718.6,3,5,5,13,Champions
14810,2011-10-30 11:19:00,41,11,2085.33,3,5,5,13,Champions
